Id,Source,Target,Weight,Type
3318,1091,1092,1,Undirected
3319,1091,226,1,Undirected
3320,1091,995,1,Undirected
3321,1091,748,1,Undirected
3322,1091,1003,1,Undirected
3323,1092,226,1,Undirected
3324,1092,995,1,Undirected
3325,1092,748,1,Undirected
3326,1092,1003,1,Undirected
3327,226,995,1,Undirected
3328,226,748,1,Undirected
3329,226,1003,1,Undirected
3330,995,748,1,Undirected
3331,995,1003,1,Undirected
3332,748,1003,1,Undirected
3333,1087,1061,1,Undirected
3334,1087,1049,1,Undirected
3335,1087,264,1,Undirected
3336,1061,1049,1,Undirected
3337,1061,264,1,Undirected
3338,1049,264,1,Undirected
3339,1093,1094,1,Undirected
3340,1093,242,1,Undirected
3341,1094,242,1,Undirected
3342,343,1048,1,Undirected
3343,343,1095,2,Undirected
3344,343,1096,1,Undirected
3345,343,1097,2,Undirected
3346,1048,1095,1,Undirected
3347,1048,1096,1,Undirected
3348,1048,1097,1,Undirected
3349,1095,1096,2,Undirected
3350,1095,1097,2,Undirected
3351,1096,1097,1,Undirected
3352,70,1098,1,Undirected
3353,70,1099,1,Undirected
3354,1098,1099,1,Undirected
3355,741,1100,1,Undirected
3356,741,1101,1,Undirected
3357,1100,1101,1,Undirected
3358,984,720,1,Undirected
3359,984,1102,1,Undirected
3360,984,1103,1,Undirected
3361,984,1104,1,Undirected
3362,984,1105,1,Undirected
3363,984,647,1,Undirected
3364,720,1102,1,Undirected
3365,720,1103,1,Undirected
3366,720,1104,1,Undirected
3367,720,1105,1,Undirected
3368,720,647,1,Undirected
3369,1102,1103,1,Undirected
3370,1102,1104,1,Undirected
3371,1102,1105,1,Undirected
3372,1102,647,1,Undirected
3373,1103,1104,1,Undirected
3374,1103,1105,1,Undirected
3375,1103,647,1,Undirected
3376,1104,1105,1,Undirected
3377,1104,647,1,Undirected
3378,1105,647,1,Undirected
3379,1106,627,1,Undirected
3380,1107,55,1,Undirected
3381,1107,53,1,Undirected
3382,1009,1108,1,Undirected
3383,1009,1109,1,Undirected
3384,1009,1110,1,Undirected
3385,1009,221,1,Undirected
3386,1108,1109,1,Undirected
3387,1108,1110,1,Undirected
3388,1108,221,1,Undirected
3389,1109,1110,1,Undirected
3390,1109,221,1,Undirected
3391,1110,221,1,Undirected
3392,903,1111,1,Undirected
3393,1035,1086,1,Undirected
3394,1035,340,1,Undirected
3395,1035,303,1,Undirected
3396,1086,340,1,Undirected
3397,1086,303,1,Undirected
3398,114,775,1,Undirected
3399,775,586,1,Undirected
3400,385,1112,1,Undirected
3401,385,1113,1,Undirected
3402,385,469,1,Undirected
3403,385,1114,1,Undirected
3404,385,636,1,Undirected
3405,1112,1113,1,Undirected
3406,1112,469,1,Undirected
3407,1112,1114,1,Undirected
3408,1112,636,1,Undirected
3409,1113,469,1,Undirected
3410,1113,1114,1,Undirected
3411,1113,636,1,Undirected
3412,469,1114,1,Undirected
3413,469,636,1,Undirected
3414,1114,636,1,Undirected
3415,1115,1116,1,Undirected
3416,1115,873,1,Undirected
3417,1116,873,1,Undirected
3418,799,772,1,Undirected
3419,613,314,1,Undirected
3420,1118,903,1,Undirected
3421,1118,1119,1,Undirected
3422,903,1119,1,Undirected
3423,451,1120,2,Undirected
3424,1121,1122,1,Undirected
3425,1121,1123,1,Undirected
3426,1121,432,1,Undirected
3427,1122,1123,1,Undirected
3428,1122,432,1,Undirected
3429,1123,432,1,Undirected
3430,667,1124,1,Undirected
3431,667,35,1,Undirected
3432,667,1012,1,Undirected
3433,1124,35,1,Undirected
3434,1124,1012,1,Undirected
3435,35,1012,1,Undirected
3436,99,632,4,Undirected
3437,1125,1126,1,Undirected
3438,789,594,1,Undirected
3439,789,833,1,Undirected
3440,789,796,1,Undirected
3441,789,1127,1,Undirected
3442,594,833,1,Undirected
3443,594,796,1,Undirected
3444,594,1127,1,Undirected
3445,833,796,1,Undirected
3446,833,1127,1,Undirected
3447,796,1127,1,Undirected
3448,1128,656,1,Undirected
3449,1128,392,1,Undirected
3450,656,392,1,Undirected
3451,1129,518,1,Undirected
3452,1130,969,6,Undirected
3453,1131,738,1,Undirected
3454,1131,1132,1,Undirected
3455,1131,1010,1,Undirected
3456,738,1132,1,Undirected
3457,738,1010,1,Undirected
3458,1132,1010,2,Undirected
3459,548,858,1,Undirected
3460,548,75,1,Undirected
3461,548,769,1,Undirected
3462,548,1133,1,Undirected
3463,858,75,1,Undirected
3464,858,769,1,Undirected
3465,858,1133,1,Undirected
3466,75,769,1,Undirected
3467,75,1133,1,Undirected
3468,769,1133,2,Undirected
3469,1134,1135,1,Undirected
3470,118,1136,1,Undirected
3471,1137,510,1,Undirected
3472,1062,368,1,Undirected
3473,556,934,1,Undirected
3474,1138,967,1,Undirected
3475,1138,1139,1,Undirected
3476,967,1139,1,Undirected
3477,1140,50,1,Undirected
3478,4,690,1,Undirected
3479,4,222,1,Undirected
3480,4,1000,1,Undirected
3481,4,338,1,Undirected
3482,4,680,1,Undirected
3483,4,358,1,Undirected
3484,690,222,1,Undirected
3485,690,1000,1,Undirected
3486,690,338,1,Undirected
3487,690,680,1,Undirected
3488,690,358,1,Undirected
3489,222,1000,1,Undirected
3490,222,680,1,Undirected
3491,222,358,2,Undirected
3492,1000,338,1,Undirected
3493,1000,680,1,Undirected
3494,1000,358,1,Undirected
3495,338,358,1,Undirected
3496,680,358,1,Undirected
3497,645,1141,1,Undirected
3498,605,1142,1,Undirected
3499,605,1143,1,Undirected
3500,605,598,1,Undirected
3501,1142,1143,2,Undirected
3502,1142,598,1,Undirected
3503,1143,598,1,Undirected
3504,3,248,1,Undirected
3505,3,530,1,Undirected
3506,3,1144,1,Undirected
3507,248,530,1,Undirected
3508,248,1144,1,Undirected
3509,530,1144,1,Undirected
3510,976,129,1,Undirected
3511,1145,1071,1,Undirected
3512,1146,908,1,Undirected
3513,1146,1147,1,Undirected
3514,1146,1148,1,Undirected
3515,908,1147,1,Undirected
3516,908,1148,1,Undirected
3517,1147,1148,1,Undirected
3518,327,699,1,Undirected
3519,327,15,1,Undirected
3520,327,1149,1,Undirected
3521,327,667,1,Undirected
3522,699,15,1,Undirected
3523,699,1149,1,Undirected
3524,699,667,1,Undirected
3525,15,1149,1,Undirected
3526,15,667,1,Undirected
3527,1149,667,1,Undirected
3528,1047,1150,1,Undirected
3529,1047,739,1,Undirected
3530,1150,739,1,Undirected
3531,970,1151,1,Undirected
3532,970,1152,1,Undirected
3533,970,1153,1,Undirected
3534,1151,1152,1,Undirected
3535,1151,1153,1,Undirected
3536,1152,1153,1,Undirected
3537,1154,1155,1,Undirected
3538,1156,219,1,Undirected
3539,1156,1157,2,Undirected
3540,219,1157,1,Undirected
3541,1159,528,1,Undirected
3542,1160,593,1,Undirected
3543,1161,1162,1,Undirected
3544,712,808,1,Undirected
3545,712,259,1,Undirected
3546,712,382,1,Undirected
3547,712,260,1,Undirected
3548,712,363,1,Undirected
3549,712,15,1,Undirected
3550,712,11,1,Undirected
3551,712,208,1,Undirected
3552,808,259,1,Undirected
3553,808,382,1,Undirected
3554,808,260,1,Undirected
3555,808,363,1,Undirected
3556,808,15,1,Undirected
3557,808,11,1,Undirected
3558,808,208,1,Undirected
3559,259,382,1,Undirected
3560,259,363,1,Undirected
3561,259,15,1,Undirected
3562,259,11,1,Undirected
3563,259,208,1,Undirected
3564,382,260,1,Undirected
3565,382,363,2,Undirected
3566,382,15,1,Undirected
3567,382,11,1,Undirected
3568,382,208,1,Undirected
3569,260,363,1,Undirected
3570,260,15,1,Undirected
3571,260,11,1,Undirected
3572,260,208,1,Undirected
3573,363,15,1,Undirected
3574,363,11,1,Undirected
3575,363,208,1,Undirected
3576,15,11,1,Undirected
3577,15,208,3,Undirected
3578,11,208,1,Undirected
3579,1057,479,1,Undirected
3580,1163,8,1,Undirected
3581,1163,574,1,Undirected
3582,1163,1021,1,Undirected
3583,8,574,1,Undirected
3584,8,1021,1,Undirected
3585,574,1021,1,Undirected
3586,933,1164,1,Undirected
3587,933,1054,1,Undirected
3588,1164,1054,1,Undirected
3589,600,1141,1,Undirected
3590,600,74,1,Undirected
3591,1141,74,1,Undirected
3592,676,1088,1,Undirected
3593,268,59,1,Undirected
3594,1165,832,1,Undirected
3595,1165,825,6,Undirected
3596,1165,826,6,Undirected
3597,1165,1166,9,Undirected
3598,1165,1167,1,Undirected
3599,1165,295,7,Undirected
3600,832,825,1,Undirected
3601,832,826,1,Undirected
3602,832,1166,1,Undirected
3603,832,1167,1,Undirected
3604,832,295,1,Undirected
3605,825,1166,3,Undirected
3606,825,1167,1,Undirected
3607,825,295,4,Undirected
3608,826,1166,4,Undirected
3609,826,1167,1,Undirected
3610,826,295,4,Undirected
3611,1166,1167,1,Undirected
3612,1166,295,6,Undirected
3613,1167,295,1,Undirected
3614,619,1168,1,Undirected
3615,460,85,1,Undirected
3616,460,794,1,Undirected
3617,460,415,1,Undirected
3618,460,1169,1,Undirected
3619,85,794,1,Undirected
3620,85,415,1,Undirected
3621,85,1169,1,Undirected
3622,794,415,1,Undirected
3623,794,1169,1,Undirected
3624,415,1169,1,Undirected
3625,25,395,1,Undirected
3626,675,309,1,Undirected
3627,1170,907,1,Undirected
3628,1170,560,1,Undirected
3629,1170,1171,1,Undirected
3630,1170,113,1,Undirected
3631,907,560,1,Undirected
3632,907,1171,1,Undirected
3633,907,113,1,Undirected
3634,560,1171,1,Undirected
3635,560,113,1,Undirected
3636,1171,113,1,Undirected
3637,818,1172,1,Undirected
3638,818,619,1,Undirected
3639,1172,619,1,Undirected
3640,277,984,1,Undirected
3641,277,895,1,Undirected
3642,984,895,7,Undirected
3643,1173,1174,1,Undirected
3644,1173,905,1,Undirected
3645,1173,1175,1,Undirected
3646,1174,905,1,Undirected
3647,1174,1175,1,Undirected
3648,905,1175,1,Undirected
3649,1176,1144,1,Undirected
3650,628,226,2,Undirected
3651,628,1177,1,Undirected
3652,628,949,1,Undirected
3653,226,1177,1,Undirected
3654,226,949,1,Undirected
3655,1177,949,1,Undirected
3656,1178,1179,1,Undirected
3657,1178,419,1,Undirected
3658,1178,1180,1,Undirected
3659,1178,838,1,Undirected
3660,1179,419,1,Undirected
3661,1179,1180,1,Undirected
3662,1179,838,1,Undirected
3663,419,1180,1,Undirected
3664,419,838,2,Undirected
3665,1180,838,1,Undirected
3666,140,949,1,Undirected
3667,1181,73,1,Undirected
3668,1182,550,2,Undirected
3669,89,342,1,Undirected
3670,89,630,1,Undirected
3671,342,630,1,Undirected
3672,983,478,1,Undirected
3673,509,68,1,Undirected
3674,1183,1184,1,Undirected
3675,1038,262,1,Undirected
3676,945,136,1,Undirected
3677,945,1185,1,Undirected
3678,136,1185,1,Undirected
3679,806,1186,1,Undirected
3680,806,1187,1,Undirected
3681,806,831,1,Undirected
3682,1186,1187,1,Undirected
3683,1186,831,1,Undirected
3684,1187,831,1,Undirected
3685,447,1188,1,Undirected
3686,502,679,1,Undirected
3687,1189,1190,1,Undirected
3688,1189,465,1,Undirected
3689,1189,1191,1,Undirected
3690,1189,1192,1,Undirected
3691,1190,465,1,Undirected
3692,1190,1191,1,Undirected
3693,1190,1192,1,Undirected
3694,465,1191,1,Undirected
3695,465,1192,1,Undirected
3696,1191,1192,1,Undirected
3697,1091,8,1,Undirected
3698,253,226,1,Undirected
3699,226,254,1,Undirected
3700,226,425,1,Undirected
3701,19,644,2,Undirected
3702,19,1193,2,Undirected
3703,644,1193,1,Undirected
3704,320,1194,1,Undirected
3705,80,1195,1,Undirected
3706,80,1196,1,Undirected
3707,1195,1196,1,Undirected
3708,127,977,1,Undirected
3709,856,832,1,Undirected
3710,856,357,1,Undirected
3711,856,1197,1,Undirected
3712,856,161,1,Undirected
3713,856,611,1,Undirected
3714,856,416,1,Undirected
3715,856,1198,1,Undirected
3716,832,357,1,Undirected
3717,832,1197,1,Undirected
3718,832,161,1,Undirected
3719,832,611,1,Undirected
3720,832,416,1,Undirected
3721,832,1198,1,Undirected
3722,357,1197,1,Undirected
3723,357,161,1,Undirected
3724,357,611,1,Undirected
3725,357,416,1,Undirected
3726,357,1198,1,Undirected
3727,1197,161,2,Undirected
3728,1197,611,1,Undirected
3729,1197,416,1,Undirected
3730,1197,1198,1,Undirected
3731,161,611,1,Undirected
3732,161,416,1,Undirected
3733,161,1198,1,Undirected
3734,611,416,1,Undirected
3735,611,1198,1,Undirected
3736,416,1198,1,Undirected
3737,1199,1183,1,Undirected
3738,222,91,2,Undirected
3739,222,1148,1,Undirected
3740,222,647,1,Undirected
3741,222,37,1,Undirected
3742,91,1148,1,Undirected
3743,91,647,1,Undirected
3744,91,37,1,Undirected
3745,1148,647,1,Undirected
3746,1148,37,1,Undirected
3747,647,37,1,Undirected
3748,111,1200,1,Undirected
3749,111,912,1,Undirected
3750,1200,912,1,Undirected
3751,1201,930,1,Undirected
3752,1201,406,1,Undirected
3753,1201,740,1,Undirected
3754,930,406,1,Undirected
3755,930,740,1,Undirected
3756,406,740,1,Undirected
3757,19,63,2,Undirected
3758,1202,426,2,Undirected
3759,728,1033,1,Undirected
3760,728,168,1,Undirected
3761,728,1203,1,Undirected
3762,728,650,1,Undirected
3763,728,876,1,Undirected
3764,728,285,1,Undirected
3765,1033,168,1,Undirected
3766,1033,1203,1,Undirected
3767,1033,650,1,Undirected
3768,1033,876,1,Undirected
3769,1033,285,1,Undirected
3770,168,1203,1,Undirected
3771,168,650,1,Undirected
3772,168,876,1,Undirected
3773,168,285,1,Undirected
3774,1203,650,1,Undirected
3775,1203,876,1,Undirected
3776,1203,285,1,Undirected
3777,650,876,1,Undirected
3778,650,285,1,Undirected
3779,876,285,1,Undirected
3780,638,715,1,Undirected
3781,758,277,1,Undirected
3782,758,117,1,Undirected
3783,758,781,1,Undirected
3784,758,479,2,Undirected
3785,277,117,1,Undirected
3786,277,781,1,Undirected
3787,277,479,1,Undirected
3788,117,781,1,Undirected
3789,117,479,1,Undirected
3790,781,479,1,Undirected
3791,300,340,1,Undirected
3792,300,303,1,Undirected
3793,300,521,1,Undirected
3794,300,69,1,Undirected
3795,340,521,1,Undirected
3796,340,69,1,Undirected
3797,303,521,1,Undirected
3798,303,69,1,Undirected
3799,521,69,1,Undirected
3800,1145,1204,1,Undirected
3801,1145,1205,1,Undirected
3802,1145,1206,1,Undirected
3803,1204,1205,2,Undirected
3804,1204,1206,2,Undirected
3805,1205,1206,3,Undirected
3806,353,1084,1,Undirected
3807,353,1207,1,Undirected
3808,1084,1207,1,Undirected
3809,911,1208,1,Undirected
3810,911,224,1,Undirected
3811,1208,224,1,Undirected
3812,264,1209,1,Undirected
3813,264,932,1,Undirected
3814,264,890,1,Undirected
3815,1209,932,1,Undirected
3816,1209,890,1,Undirected
3817,932,890,1,Undirected
3818,1210,640,1,Undirected
3819,1210,1211,2,Undirected
3820,1210,760,1,Undirected
3821,1210,839,1,Undirected
3822,1210,1030,1,Undirected
3823,640,1211,1,Undirected
3824,640,760,1,Undirected
3825,640,839,1,Undirected
3826,640,1030,1,Undirected
3827,1211,760,1,Undirected
3828,1211,839,1,Undirected
3829,1211,1030,1,Undirected
3830,760,839,1,Undirected
3831,760,1030,1,Undirected
3832,839,1030,2,Undirected
3833,1165,823,3,Undirected
3834,1165,291,1,Undirected
3835,823,291,1,Undirected
3836,823,295,2,Undirected
3837,291,825,1,Undirected
3838,291,826,1,Undirected
3839,291,295,1,Undirected
3840,288,1212,1,Undirected
3841,288,1213,1,Undirected
3842,288,620,1,Undirected
3843,1212,1213,1,Undirected
3844,1212,620,1,Undirected
3845,1213,620,1,Undirected
3846,7,1214,1,Undirected
3847,864,1215,1,Undirected
3848,864,1212,1,Undirected
3849,1215,1212,1,Undirected
3850,293,1216,1,Undirected
3851,807,273,1,Undirected
3852,807,1,1,Undirected
3853,807,1217,1,Undirected
3854,807,975,1,Undirected
3855,808,273,1,Undirected
3856,808,1,1,Undirected
3857,808,1217,1,Undirected
3858,808,975,1,Undirected
3859,273,1,1,Undirected
3860,273,1217,1,Undirected
3861,273,975,1,Undirected
3862,1,1217,1,Undirected
3863,1,975,1,Undirected
3864,1217,975,1,Undirected
3865,1218,1219,1,Undirected
3866,981,1023,1,Undirected
3867,981,402,1,Undirected
3868,981,119,1,Undirected
3869,981,1148,1,Undirected
3870,981,782,1,Undirected
3871,981,542,1,Undirected
3872,981,1220,1,Undirected
3873,981,1221,1,Undirected
3874,1023,402,1,Undirected
3875,1023,119,1,Undirected
3876,1023,1148,1,Undirected
3877,1023,782,1,Undirected
3878,1023,542,1,Undirected
3879,1023,1220,1,Undirected
3880,1023,1221,1,Undirected
3881,402,119,1,Undirected
3882,402,1148,1,Undirected
3883,402,782,1,Undirected
3884,402,542,1,Undirected
3885,402,1220,1,Undirected
3886,402,1221,1,Undirected
3887,119,1148,1,Undirected
3888,119,782,1,Undirected
3889,119,542,1,Undirected
3890,119,1220,1,Undirected
3891,119,1221,1,Undirected
3892,1148,782,1,Undirected
3893,1148,542,1,Undirected
3894,1148,1220,1,Undirected
3895,1148,1221,1,Undirected
3896,782,542,1,Undirected
3897,782,1220,1,Undirected
3898,782,1221,1,Undirected
3899,542,1220,1,Undirected
3900,542,1221,1,Undirected
3901,1220,1221,1,Undirected
3902,793,1031,1,Undirected
3903,1222,356,1,Undirected
3904,1223,447,1,Undirected
3905,1223,1224,1,Undirected
3906,1223,1225,1,Undirected
3907,1223,183,1,Undirected
3908,447,1224,1,Undirected
3909,447,1225,1,Undirected
3910,447,183,1,Undirected
3911,1224,1225,1,Undirected
3912,1224,183,1,Undirected
3913,1225,183,1,Undirected
3914,623,906,1,Undirected
3915,1127,1226,1,Undirected
3916,957,327,1,Undirected
3917,957,223,1,Undirected
3918,957,660,1,Undirected
3919,957,1227,1,Undirected
3920,957,950,1,Undirected
3921,327,223,1,Undirected
3922,327,660,1,Undirected
3923,327,268,1,Undirected
3924,327,1227,1,Undirected
3925,327,950,1,Undirected
3926,223,660,1,Undirected
3927,223,268,1,Undirected
3928,223,1227,1,Undirected
3929,223,950,1,Undirected
3930,660,268,1,Undirected
3931,660,1227,1,Undirected
3932,660,950,1,Undirected
3933,268,1227,1,Undirected
3934,268,950,1,Undirected
3935,1227,950,1,Undirected
3936,1228,1229,3,Undirected
3937,911,984,1,Undirected
3938,911,895,1,Undirected
3939,1230,1231,1,Undirected
3940,1232,1233,1,Undirected
3941,1232,356,1,Undirected
3942,1232,1234,1,Undirected
3943,1232,1034,1,Undirected
3944,1232,909,1,Undirected
3945,1232,20,1,Undirected
3946,1232,209,1,Undirected
3947,1232,1145,1,Undirected
3948,1232,901,1,Undirected
3949,1232,292,1,Undirected
3950,1233,356,1,Undirected
3951,1233,1234,1,Undirected
3952,1233,1034,1,Undirected
3953,1233,909,1,Undirected
3954,1233,20,1,Undirected
3955,1233,209,1,Undirected
3956,1233,1145,1,Undirected
3957,1233,901,1,Undirected
3958,1233,292,1,Undirected
3959,356,1234,1,Undirected
3960,356,1034,1,Undirected
3961,356,909,1,Undirected
3962,356,20,1,Undirected
3963,356,209,1,Undirected
3964,356,1145,1,Undirected
3965,356,901,1,Undirected
3966,356,292,1,Undirected
3967,1234,1034,1,Undirected
3968,1234,909,1,Undirected
3969,1234,20,1,Undirected
3970,1234,209,1,Undirected
3971,1234,1145,1,Undirected
3972,1234,901,1,Undirected
3973,1234,292,1,Undirected
3974,1034,909,1,Undirected
3975,1034,20,1,Undirected
3976,1034,209,3,Undirected
3977,1034,1145,1,Undirected
3978,1034,901,1,Undirected
3979,1034,292,1,Undirected
3980,909,20,1,Undirected
3981,909,209,1,Undirected
3982,909,1145,1,Undirected
3983,909,901,1,Undirected
3984,909,292,1,Undirected
3985,20,209,1,Undirected
3986,20,1145,1,Undirected
3987,20,901,1,Undirected
3988,20,292,1,Undirected
3989,209,1145,1,Undirected
3990,209,901,1,Undirected
3991,209,292,1,Undirected
3992,1145,901,1,Undirected
3993,1145,292,1,Undirected
3994,901,292,1,Undirected
3995,937,994,1,Undirected
3996,937,1235,1,Undirected
3997,937,806,1,Undirected
3998,937,1236,1,Undirected
3999,994,1235,1,Undirected
4000,994,806,1,Undirected
4001,994,1236,1,Undirected
4002,1235,806,1,Undirected
4003,1235,1236,1,Undirected
4004,806,1236,1,Undirected
4005,534,402,1,Undirected
4006,534,397,1,Undirected
4007,266,1238,1,Undirected
4008,266,83,1,Undirected
4009,1238,83,1,Undirected
4010,287,1239,1,Undirected
4011,99,1240,2,Undirected
4012,1241,863,1,Undirected
4013,1241,422,1,Undirected
4014,1086,575,2,Undirected
4015,1086,1242,2,Undirected
4016,1086,184,1,Undirected
4017,575,1242,6,Undirected
4018,575,184,1,Undirected
4019,1242,184,1,Undirected
4020,1243,1244,1,Undirected
4021,208,9,1,Undirected
4022,208,1048,1,Undirected
4023,9,1048,1,Undirected
4024,185,570,1,Undirected
4025,185,701,1,Undirected
4026,570,701,1,Undirected
4027,1047,584,1,Undirected
4028,419,1184,1,Undirected
4029,1242,984,1,Undirected
4030,1242,395,1,Undirected
4031,1242,1246,1,Undirected
4032,1242,1247,1,Undirected
4033,1242,396,1,Undirected
4034,1242,727,1,Undirected
4035,984,575,1,Undirected
4036,984,1086,1,Undirected
4037,984,395,1,Undirected
4038,984,1246,1,Undirected
4039,984,1247,1,Undirected
4040,984,396,1,Undirected
4041,984,727,1,Undirected
4042,575,395,1,Undirected
4043,575,1246,1,Undirected
4044,575,1247,1,Undirected
4045,575,396,1,Undirected
4046,575,727,1,Undirected
4047,1086,395,1,Undirected
4048,1086,1246,1,Undirected
4049,1086,1247,1,Undirected
4050,1086,396,1,Undirected
4051,1086,727,1,Undirected
